x,y,z,feature_name,cell_id,transcript_id,codeword_category,qv,overlaps_nucleus,is_gene,fov_name,codeword_index,nucleus_distance,cellpose_30
1766.7188,1084.6719,20.109375,AQP4,UNASSIGNED,281547991163321,custom_gene,37.5,0,True,B4,248,5.28125,0
1766.8906,1075.7031,19.59375,AQP4,dplnnoee-1,281547991163322,custom_gene,40.0,0,True,B4,248,1.765625,143
1768.6094,1024.125,20.640625,AQP4,dkdjppag-1,281547991163325,custom_gene,37.5,0,True,B4,248,4.0625,92
1769.6094,1042.375,19.640625,AQP4,UNASSIGNED,281547991163328,custom_gene,40.0,0,True,B4,248,9.578125,0
1776.5469,1095.1719,17.828125,AQP4,UNASSIGNED,281547991163340,custom_gene,28.5,0,True,B4,248,3.96875,0
1786.0781,1157.0,24.234375,AQP4,UNASSIGNED,281547991163354,custom_gene,40.0,0,True,B4,248,10.890625,0
1787.2188,1138.4219,19.53125,AQP4,dpmamkcc-1,281547991163358,custom_gene,37.5,0,True,B4,248,1.546875,207
1787.6719,1083.2344,24.84375,AQP4,dplneclg-1,281547991163359,custom_gene,40.0,0,True,B4,248,0.984375,0
1789.1875,1062.7344,21.734375,AQP4,UNASSIGNED,281547991163366,custom_gene,37.5,0,True,B4,248,12.4375,0
1791.9219,1088.7031,21.953125,AQP4,dplneclg-1,281547991163371,custom_gene,40.0,1,True,B4,248,0.0,0
1793.5625,1177.5312,18.765625,AQP4,UNASSIGNED,281547991163373,custom_gene,37.5,0,True,B4,248,2.859375,258
1812.2969,1141.1562,22.15625,AQP4,dpljamke-1,281547991163432,custom_gene,37.5,0,True,B4,248,0.6875,209
1812.8125,1104.1406,21.15625,AQP4,dpmgnhae-1,281547991163437,custom_gene,37.5,1,True,B4,248,0.0,175
1813.9219,1114.0938,23.09375,AQP4,UNASSIGNED,281547991163444,custom_gene,37.5,0,True,B4,248,6.328125,0
1814.1406,1100.625,22.1875,AQP4,dpmgnhae-1,281547991163445,custom_gene,40.0,1,True,B4,248,0.0,175
1814.2031,1091.9844,18.015625,AQP4,UNASSIGNED,281547991163446,custom_gene,37.5,0,True,B4,248,8.34375,0
1815.0156,1100.8594,24.96875,AQP4,dpmgnhae-1,281547991163448,custom_gene,40.0,1,True,B4,248,0.0,175
1821.3125,1084.875,23.109375,AQP4,modacaei-1,281547991163471,custom_gene,40.0,1,True,B4,248,0.0,146
1824.1875,1188.8281,22.484375,AQP4,UNASSIGNED,281547991163489,custom_gene,37.5,0,True,B4,248,5.234375,266
1825.25,1094.0156,21.109375,AQP4,UNASSIGNED,281547991163493,custom_gene,37.5,0,True,B4,248,5.421875,0
1830.3906,1103.7344,17.890625,AQP4,UNASSIGNED,281547991163506,custom_gene,37.5,0,True,B4,248,5.703125,0
1830.5781,1125.875,24.109375,AQP4,dplgmbmg-1,281547991163507,custom_gene,40.0,0,True,B4,248,3.875,186
1830.7344,1093.3594,23.953125,AQP4,dpmgikal-1,281547991163510,custom_gene,40.0,0,True,B4,248,0.78125,159
1834.4531,1090.6406,21.28125,AQP4,dpmgikal-1,281547991163525,custom_gene,40.0,1,True,B4,248,0.0,159
1837.7812,1191.1875,23.484375,AQP4,UNASSIGNED,281547991163539,custom_gene,40.0,0,True,B4,248,3.734375,0
1838.5,1094.3125,24.921875,AQP4,dpmgjddp-1,281547991163541,custom_gene,37.5,1,True,B4,248,0.0,159
1838.875,1215.4688,22.234375,AQP4,UNASSIGNED,281547991163544,custom_gene,40.0,0,True,B4,248,6.421875,0
1840.5781,1093.8906,23.921875,AQP4,dpmgjddp-1,281547991163549,custom_gene,40.0,0,True,B4,248,0.3125,159
1848.1094,1246.5,17.5625,AQP4,UNASSIGNED,281547991163573,custom_gene,40.0,0,True,B4,248,11.265625,0
1848.3438,1247.8281,20.03125,AQP4,UNASSIGNED,281547991163576,custom_gene,37.5,0,True,B4,248,10.84375,0
1850.4688,1100.6719,24.484375,AQP4,dpmfdgom-1,281547991163581,custom_gene,40.0,0,True,B4,248,0.296875,170
1850.6406,1202.6875,22.84375,AQP4,UNASSIGNED,281547991163582,custom_gene,40.0,0,True,B4,248,5.59375,0
1853.0312,1015.9375,17.515625,AQP4,UNASSIGNED,281547991163591,custom_gene,40.0,0,True,B4,248,21.75,0
1853.8438,1172.6719,20.5,AQP4,UNASSIGNED,281547991163594,custom_gene,37.5,0,True,B4,248,17.21875,0
1865.375,1206.125,18.359375,AQP4,UNASSIGNED,281547991163627,custom_gene,37.5,0,True,B4,248,7.671875,0
1876.1562,1217.3125,23.890625,AQP4,UNASSIGNED,281547991163654,custom_gene,40.0,0,True,B4,248,3.6875,0
1880.7344,1108.6719,23.453125,AQP4,UNASSIGNED,281547991163670,custom_gene,37.5,0,True,B4,248,4.015625,169
1871.6094,1091.1406,18.96875,AQP4,UNASSIGNED,281552286128578,custom_gene,40.0,0,True,B5,248,8.640625,0
1892.125,1107.4844,22.3125,AQP4,dpmffkbn-1,281552286129841,custom_gene,37.5,0,True,B5,248,2.296875,181
1892.9531,1112.6719,22.125,AQP4,dpmffkbn-1,281552286129844,custom_gene,37.5,1,True,B5,248,0.0,181
1895.375,1112.2812,18.140625,AQP4,UNASSIGNED,281552286129852,custom_gene,37.5,0,True,B5,248,1.578125,181
1896.0312,1093.0,22.59375,AQP4,UNASSIGNED,281552286129854,custom_gene,40.0,0,True,B5,248,9.765625,0
1898.3281,1098.125,18.6875,AQP4,UNASSIGNED,281552286129859,custom_gene,27.5,0,True,B5,248,9.15625,0
1899.1875,1093.5469,21.265625,AQP4,UNASSIGNED,281552286129862,custom_gene,40.0,0,True,B5,248,11.84375,0
1899.7031,1167.875,18.078125,AQP4,UNASSIGNED,281552286129863,custom_gene,37.5,0,True,B5,248,4.734375,0
1911.7344,1191.5781,23.40625,AQP4,UNASSIGNED,281552286129880,custom_gene,37.5,0,True,B5,248,6.8125,0
1911.875,1077.7188,22.203125,AQP4,UNASSIGNED,281552286129881,custom_gene,37.5,0,True,B5,248,12.125,0
1912.3281,1137.0938,24.96875,AQP4,dplijfli-1,281552286129882,custom_gene,37.5,0,True,B5,248,1.484375,0
1787.1719,1178.2031,20.03125,ARHGAP24,dpmapked-1,281547991156076,custom_gene,40.0,0,True,B4,44,3.046875,248
1761.2969,1017.1406,20.90625,ATG5,dkdjbiko-1,281547991160704,custom_gene,40.0,0,True,B4,392,0.09375,90
1810.9219,1135.4844,17.34375,ATG5,dpljamke-1,281547991161476,custom_gene,28.25,1,True,B4,392,0.0,209
1761.4375,1017.8281,20.59375,ATG5,dkdjbiko-1,281547991164121,custom_gene,40.0,1,True,B4,392,0.0,90
1810.4844,1135.8906,16.640625,ATG5,dpljamke-1,281547991164139,custom_gene,40.0,1,True,B4,392,0.0,209
1860.875,1151.7031,24.765625,ATG7,dplhcdhi-1,281547991155091,custom_gene,40.0,1,True,B4,174,0.0,229
1761.7812,1056.2812,20.890625,ATP6V0D1,UNASSIGNED,281547991159386,custom_gene,40.0,0,True,B4,349,5.921875,0
1840.75,1114.3125,17.078125,ATP6V0D1,dpmglcdl-1,281547991159422,custom_gene,40.0,0,True,B4,349,1.3125,186
1766.2812,1071.5938,22.421875,ATP6V0D1,dplnnoee-1,281547991160250,custom_gene,40.0,0,True,B4,349,2.515625,0
1892.0625,1184.3281,18.234375,ATP6V0D1,dpkhacij-1,281552286126407,custom_gene,40.0,1,True,B5,349,0.0,265
1761.1562,1024.9219,21.28125,BCAN,UNASSIGNED,281547991157146,custom_gene,33.25,0,True,B4,279,2.578125,90
1761.625,1024.4844,21.265625,BCAN,UNASSIGNED,281547991157147,custom_gene,40.0,0,True,B4,279,2.390625,90
1778.3438,1174.75,20.703125,BCAN,dpmapked-1,281547991157169,custom_gene,40.0,1,True,B4,279,0.0,248
1791.6562,1002.0469,22.265625,BCAN,UNASSIGNED,281547991157185,custom_gene,40.0,0,True,B4,279,5.234375,0
1804.9844,1138.625,17.421875,BCAN,dpljamke-1,281547991157200,custom_gene,40.0,1,True,B4,279,0.0,209
1805.5625,1115.7656,20.078125,BCAN,UNASSIGNED,281547991157202,custom_gene,40.0,0,True,B4,279,5.78125,0
1818.0938,1217.6719,24.421875,BCAN,mochhdhb-1,281547991157228,custom_gene,40.0,1,True,B4,279,0.0,311
1819.1562,1164.6094,21.28125,BCAN,UNASSIGNED,281547991157232,custom_gene,40.0,0,True,B4,279,4.953125,0
1829.8594,1012.65625,24.078125,BCAN,UNASSIGNED,281547991157255,custom_gene,40.0,0,True,B4,279,7.765625,0
1830.6094,1009.75,24.4375,BCAN,UNASSIGNED,281547991157256,custom_gene,40.0,0,True,B4,279,4.765625,0
1845.0469,1162.6719,20.390625,BCAN,UNASSIGNED,281547991157276,custom_gene,40.0,0,True,B4,279,5.828125,228
1884.0156,1191.5156,24.78125,BCAN,dpkgbhoh-1,281547991157331,custom_gene,40.0,0,True,B4,279,4.359375,0
1859.5781,1000.2656,22.390625,BCAN,UNASSIGNED,281547991160260,custom_gene,40.0,0,True,B4,279,11.359375,0
1755.0312,1151.5781,20.875,BCAN,UNASSIGNED,281547991165902,custom_gene,40.0,0,True,B4,279,7.703125,0
1833.9688,1111.5625,18.4375,BCAN,UNASSIGNED,281547991165951,custom_gene,40.0,0,True,B4,279,3.015625,186
1813.9531,1245.7656,19.921875,CALCOCO2,UNASSIGNED,281547991157218,custom_gene,40.0,0,True,B4,363,11.765625,0
1815.2188,1245.9375,20.1875,CALCOCO2,UNASSIGNED,281547991157223,custom_gene,40.0,0,True,B4,363,10.75,0
1826.5,1100.6406,16.703125,CALCOCO2,UNASSIGNED,281547991157250,custom_gene,40.0,0,True,B4,363,5.140625,0
1826.875,1100.4844,19.015625,CALCOCO2,UNASSIGNED,281547991157251,custom_gene,40.0,0,True,B4,363,4.765625,0
1872.2188,1148.1406,17.625,CALCOCO2,UNASSIGNED,281547991157313,custom_gene,40.0,0,True,B4,363,11.375,0
1815.2656,1244.9219,19.84375,CALCOCO2,UNASSIGNED,281547991161935,custom_gene,29.5,0,True,B4,363,11.46875,0
1841.1719,1059.2969,17.5625,CALCOCO2,UNASSIGNED,281547991161944,custom_gene,27.25,0,True,B4,363,8.765625,0
1806.4688,1206.5,18.96875,CALCRL,UNASSIGNED,281547991160494,custom_gene,40.0,0,True,B4,269,13.03125,0
1799.9062,1130.9531,23.234375,CAPG,UNASSIGNED,281547991160489,custom_gene,40.0,0,True,B4,277,5.421875,0
1839.2969,1185.8438,21.875,CAPN3,UNASSIGNED,281547991155709,custom_gene,39.0,0,True,B4,155,9.28125,0
1832.875,1020.4844,23.09375,CAV1,UNASSIGNED,281547991162013,custom_gene,40.0,0,True,B4,9,15.359375,0
1774.3594,1081.7344,26.125,CCK,dplnggkb-1,281547991156069,custom_gene,40.0,1,True,B4,114,0.0,149
1874.4375,1236.4062,22.640625,CCK,dpkjghpj-1,281547991156136,custom_gene,40.0,0,True,B4,114,0.796875,336
1816.3281,1095.9375,22.390625,CCK,UNASSIGNED,281547991162063,custom_gene,40.0,0,True,B4,114,4.484375,0
1816.9844,1095.9219,22.96875,CCK,UNASSIGNED,281547991162064,custom_gene,30.25,0,True,B4,114,4.6875,0
1862.1094,1126.0781,22.515625,CCK,UNASSIGNED,281547991162066,custom_gene,40.0,0,True,B4,114,12.46875,0
1889.0938,1053.4062,16.9375,CCK,UNASSIGNED,281552286122882,custom_gene,40.0,0,True,B5,114,11.59375,0
1810.7031,1038.9062,26.0,CCNL2,dplfokdg-1,281547991157213,custom_gene,40.0,1,True,B4,65,0.0,102
1791.2031,1091.8906,24.375,CCNL2,dpmbpffe-1,281547991161930,custom_gene,40.0,1,True,B4,65,0.0,162
1875.2031,1145.9531,23.0,CD36,UNASSIGNED,281547991155558,custom_gene,40.0,0,True,B4,325,14.953125,0
1771.0156,1179.3906,22.984375,CD36,UNASSIGNED,281547991159389,custom_gene,40.0,0,True,B4,325,7.859375,0
1897.8438,1120.2188,21.0,CD4,dplidnnd-1,281552286126410,custom_gene,40.0,1,True,B5,335,0.0,190
1851.2812,1049.6094,21.4375,CD68,UNASSIGNED,281547991161248,custom_gene,40.0,0,True,B4,117,13.59375,0
1775.7969,1053.7656,16.703125,CD83,dpleibhl-1,281547991164759,custom_gene,27.5,0,True,B4,76,5.671875,0
1813.5312,1064.7031,22.765625,CDH1,UNASSIGNED,281547991165061,custom_gene,40.0,0,True,B4,130,17.078125,127
1847.8125,1070.8594,18.15625,CDH4,UNASSIGNED,281547991158951,custom_gene,22.25,0,True,B4,159,0.71875,134
1847.9375,1070.8594,20.46875,CDH4,UNASSIGNED,281547991164811,custom_gene,40.0,0,True,B4,159,0.59375,134
1867.7656,1076.1562,21.875,CDKN1A,dkfalemc-1,281547991158831,custom_gene,37.0,0,True,B4,289,1.609375,144
1814.1562,1150.2188,21.921875,CDKN2A,dpllcfhm-1,281547991160845,custom_gene,40.0,1,True,B4,380,0.0,222
1827.9688,1027.8594,23.90625,CDKN2A,UNASSIGNED,281547991160846,custom_gene,34.0,0,True,B4,380,7.09375,0
1785.0938,1013.125,22.640625,CDKN2D,UNASSIGNED,281547991165427,custom_gene,40.0,0,True,B4,244,10.078125,0
1861.1406,1234.8125,21.046875,CEMIP2,dpkhobgg-1,281547991157303,custom_gene,27.5,1,True,B4,245,0.0,339
1788.0156,1048.3906,19.9375,CHMP2B,UNASSIGNED,281547991157486,custom_gene,29.75,0,True,B4,40,6.046875,0
1788.2969,1047.6094,18.828125,CHMP2B,UNASSIGNED,281547991157487,custom_gene,32.5,0,True,B4,40,5.453125,0
1761.5781,1088.7031,22.09375,CHMP2B,UNASSIGNED,281547991164122,custom_gene,40.0,0,True,B4,40,11.671875,0
1761.8438,1087.4688,21.859375,CHMP2B,UNASSIGNED,281547991164123,custom_gene,40.0,0,True,B4,40,10.875,0
1787.5781,1047.9219,19.046875,CHMP2B,UNASSIGNED,281547991164132,custom_gene,40.0,0,True,B4,40,5.46875,0
1780.3906,1201.9375,23.359375,CNTF,UNASSIGNED,281547991156073,custom_gene,40.0,0,True,B4,350,7.375,0
1757.5938,1228.7969,23.453125,CNTFR,UNASSIGNED,281547991156061,custom_gene,40.0,0,True,B4,286,3.671875,0
1874.9844,1222.25,19.65625,CNTFR,UNASSIGNED,281547991156137,custom_gene,40.0,0,True,B4,286,5.328125,0
1825.75,1070.5,16.5,CNTFR,UNASSIGNED,281547991160619,custom_gene,38.25,0,True,B4,286,10.609375,0
1875.0,1222.7188,20.8125,CNTFR,UNASSIGNED,281552286133992,custom_gene,27.25,0,True,B5,286,5.3125,0
1769.4375,1228.375,27.140625,CNTN2,dpjbinfa-1,281547991159388,custom_gene,27.5,1,True,B4,301,0.0,323
1822.7969,1159.2812,19.09375,CNTN2,UNASSIGNED,281547991159416,custom_gene,37.0,0,True,B4,301,5.3125,0
1897.0156,1228.5781,23.140625,CNTN2,UNASSIGNED,281552286126409,custom_gene,40.0,0,True,B5,301,8.265625,0
1911.5625,1225.5625,24.21875,CNTN2,UNASSIGNED,281552286126414,custom_gene,40.0,0,True,B5,301,12.484375,324
1893.6562,1186.2812,25.21875,CNTN2,dpkhacij-1,281552286129115,custom_gene,36.75,1,True,B5,301,0.0,265
1904.5,1199.2969,20.625,CORO1A,UNASSIGNED,281552286133997,custom_gene,40.0,0,True,B5,388,3.828125,0
1805.4688,1144.9062,22.734375,CRYM,dpljamke-1,281547991160491,custom_gene,40.0,0,True,B4,315,1.65625,209
1876.2344,1032.875,16.84375,CRYM,UNASSIGNED,281547991160523,custom_gene,37.0,0,True,B4,315,3.953125,0
1796.25,1103.9062,22.015625,CRYM,UNASSIGNED,281547991162059,custom_gene,38.25,0,True,B4,315,2.9375,0
1813.4375,1148.6562,25.53125,CRYM,dpllcfhm-1,281547991162062,custom_gene,38.25,1,True,B4,315,0.0,222
1875.7656,1033.6719,17.9375,CRYM,UNASSIGNED,281552286127685,custom_gene,27.25,0,True,B5,315,4.75,0
1890.9062,1196.9375,17.015625,CSPG4,dpkgkncj-1,281552286129661,custom_gene,40.0,1,True,B5,46,0.0,281
1818.1562,1007.5781,17.0625,CTSD,UNASSIGNED,281547991163459,custom_gene,40.0,0,True,B4,31,5.34375,0
1847.8438,1218.2344,20.078125,CTSD,UNASSIGNED,281547991163569,custom_gene,40.0,0,True,B4,31,3.46875,0
1796.2969,1165.9531,23.328125,CTSH,UNASSIGNED,281547991156283,custom_gene,40.0,0,True,B4,142,6.453125,0
1776.4219,1138.0,20.421875,CTSH,dpmajpak-1,281547991161209,custom_gene,40.0,1,True,B4,142,0.0,212
1796.6719,1166.2344,23.625,CTSH,UNASSIGNED,281547991161218,custom_gene,40.0,0,True,B4,142,6.46875,0
1797.9062,1167.0156,23.9375,CTSH,UNASSIGNED,281547991161219,custom_gene,40.0,0,True,B4,142,6.578125,0
1900.4375,1013.5781,24.046875,CTSH,edopaaie-1,281552286123328,custom_gene,40.0,0,True,B5,142,2.859375,81
1807.5938,1011.8281,21.625,CX3CR1,dkdgneji-1,281547991159505,custom_gene,40.0,0,True,B4,327,0.171875,77
1795.3906,1032.7344,24.46875,CXCR4,UNASSIGNED,281547991161781,custom_gene,40.0,0,True,B4,16,1.296875,100
1876.9688,1233.25,20.453125,CYTIP,dpkjghpj-1,281547991165440,custom_gene,27.5,1,True,B4,306,0.0,336
1876.4688,1233.0,20.671875,CYTIP,dpkjghpj-1,281547991166045,custom_gene,40.0,1,True,B4,306,0.0,336
1875.7188,1231.3125,23.6875,CYTIP,dpkjghpj-1,281552286129032,custom_gene,38.25,1,True,B5,306,0.0,336
1876.8281,1232.5,20.515625,CYTIP,dpkjghpj-1,281552286129034,custom_gene,40.0,1,True,B5,306,0.0,336
1776.3594,1137.6562,22.734375,DCN,dpmajpak-1,281547991157165,custom_gene,40.0,1,True,B4,97,0.0,212
1778.7031,1236.9375,24.734375,DCN,dpjdogil-1,281547991157171,custom_gene,40.0,0,True,B4,97,3.34375,0
1809.8438,1155.0938,20.640625,DCN,dpllcfhm-1,281547991157211,custom_gene,40.0,0,True,B4,97,3.578125,222
1816.5781,1035.2656,25.015625,DCN,dplfokdg-1,281547991157226,custom_gene,40.0,0,True,B4,97,1.765625,102
1854.9062,1155.0469,21.78125,DCN,UNASSIGNED,281547991160717,custom_gene,27.25,0,True,B4,97,1.28125,229
1829.125,1218.9844,18.953125,DCN,mochhdhb-1,281547991165946,custom_gene,23.0,0,True,B4,97,4.21875,311
1860.5625,1235.1875,20.640625,DCN,dpkhobgg-1,281547991165962,custom_gene,40.0,1,True,B4,97,0.0,339
1898.6406,1060.3906,21.90625,DCN,UNASSIGNED,281552286123474,custom_gene,40.0,0,True,B5,97,3.921875,0
1875.5312,1062.3594,20.171875,DDR2,dpmeoagj-1,281547991163917,custom_gene,40.0,1,True,B4,291,0.0,125
1798.4375,1064.6875,19.53125,DDR2,UNASSIGNED,281547991164135,custom_gene,40.0,0,True,B4,291,18.75,0
1834.7188,1158.5781,20.546875,DDR2,UNASSIGNED,281547991164154,custom_gene,40.0,0,True,B4,291,7.71875,0
1845.5,1139.5312,24.515625,DDR2,UNASSIGNED,281547991164159,custom_gene,40.0,0,True,B4,291,1.890625,210
1800.2812,1043.0312,24.859375,DNER,UNASSIGNED,281547991156083,custom_gene,40.0,0,True,B4,181,1.78125,101
1846.0156,1156.9375,20.875,DNER,dplhigjp-1,281547991156118,custom_gene,40.0,0,True,B4,181,0.6875,228
1771.1406,1025.8125,24.125,DNER,dkdjppag-1,281547991160560,custom_gene,40.0,0,True,B4,181,1.6875,92
1804.9688,1221.875,17.453125,DNER,dpjbpfkg-1,281547991164270,custom_gene,21.25,1,True,B4,181,0.0,319
1889.625,1120.1719,21.75,DNER,UNASSIGNED,281552286132540,custom_gene,40.0,0,True,B5,181,3.5625,0
1793.7188,1171.6094,17.03125,EFHD1,UNASSIGNED,281547991163812,custom_gene,40.0,0,True,B4,27,8.234375,0
1808.9375,1240.4219,20.21875,EGFR,UNASSIGNED,281547991157209,custom_gene,27.0,0,True,B4,50,13.53125,0
1885.5312,1221.2656,23.421875,EGFR,UNASSIGNED,281547991157335,custom_gene,40.0,0,True,B4,50,12.3125,321
1809.5,1240.75,20.703125,EGFR,UNASSIGNED,281547991158944,custom_gene,22.25,0,True,B4,50,14.09375,0
1808.7188,1240.7812,19.59375,EGFR,UNASSIGNED,281547991164348,custom_gene,33.5,0,True,B4,50,13.3125,0
1896.9219,1007.25,18.265625,ENST00000262410.10_MAPT4R_exon9_exon10,edoocfkb-1,281552286123222,custom_gene,20.25,0,True,B5,387,0.453125,64
1850.8594,1103.4375,23.515625,ERBB3,dpmfdgom-1,281547991156126,custom_gene,37.0,1,True,B4,238,0.0,170
1851.5,1102.7344,23.5625,ERBB3,dpmfdgom-1,281547991156127,custom_gene,36.75,1,True,B4,238,0.0,170
1775.0938,1224.6562,19.875,ERMN,UNASSIGNED,281547991157437,custom_gene,40.0,0,True,B4,362,1.484375,323
1803.3125,1028.8438,25.171875,ERMN,UNASSIGNED,281547991160173,custom_gene,40.0,0,True,B4,362,2.40625,99
1774.9688,1225.2188,20.109375,ERMN,UNASSIGNED,281547991163337,custom_gene,40.0,0,True,B4,362,1.234375,323
1792.5312,1033.7031,23.515625,ERMN,UNASSIGNED,281547991163372,custom_gene,40.0,0,True,B4,362,0.625,100
1802.6875,1028.8906,25.5625,ERMN,UNASSIGNED,281547991163393,custom_gene,40.0,0,True,B4,362,2.28125,99
1804.9531,1036.4062,25.625,ERMN,dplgjlaj-1,281547991163401,custom_gene,40.0,1,True,B4,362,0.0,99
1838.1094,1109.9219,17.34375,ERMN,UNASSIGNED,281547991163540,custom_gene,40.0,0,True,B4,362,3.671875,0
1878.7031,1028.9062,19.390625,ERMN,UNASSIGNED,281547991163664,custom_gene,40.0,0,True,B4,362,1.328125,94
1885.4219,1066.7031,23.015625,ERMN,UNASSIGNED,281547991163683,custom_gene,40.0,0,True,B4,362,5.203125,0
1894.6406,1050.5625,22.8125,ERMN,UNASSIGNED,281552286129848,custom_gene,40.0,0,True,B5,362,14.28125,115
1847.25,1078.9062,18.09375,FBLN1,dpmepiag-1,281547991156239,custom_gene,40.0,1,True,B4,94,0.0,134
1847.6562,1079.4688,18.234375,FBLN1,dpmepiag-1,281547991156240,custom_gene,28.5,1,True,B4,94,0.0,134
1848.2188,1079.7656,18.5625,FBLN1,dpmepiag-1,281547991156241,custom_gene,40.0,1,True,B4,94,0.0,134
1851.0156,1067.75,18.578125,FBLN1,dkfaelcj-1,281547991156242,custom_gene,40.0,1,True,B4,94,0.0,134
1876.9688,1091.625,20.9375,FBLN1,UNASSIGNED,281547991159964,custom_gene,40.0,0,True,B4,94,5.484375,0
1791.1719,1247.6719,23.75,FGFR2,UNASSIGNED,281547991155047,custom_gene,40.0,0,True,B4,241,3.703125,351
1797.6406,1100.1406,20.90625,FGFR2,mocpcglp-1,281547991155049,custom_gene,40.0,1,True,B4,241,0.0,0
1785.4531,1019.6719,21.625,FGFR2,UNASSIGNED,281547991161773,custom_gene,40.0,0,True,B4,241,6.109375,0
1790.1875,1198.3594,22.03125,FGFR2,dpjclpcm-1,281547991161777,custom_gene,40.0,1,True,B4,241,0.0,286
1855.9844,1124.9375,17.921875,FGFR2,UNASSIGNED,281547991166043,custom_gene,28.0,0,True,B4,241,10.703125,0
1877.5156,1118.3906,19.53125,FGFR2,modaamoo-1,281552286121989,custom_gene,27.25,0,True,B5,241,0.8125,193
1878.2344,1118.7188,18.734375,FGFR2,modaamoo-1,281552286129105,custom_gene,40.0,0,True,B5,241,0.734375,193
1765.9688,1025.2969,23.734375,FGFR3,dkdjppag-1,281547991163320,custom_gene,40.0,0,True,B4,137,5.796875,0
1822.6562,1042.3594,24.0625,FGFR3,dplebhjb-1,281547991163479,custom_gene,40.0,1,True,B4,137,0.0,105
1878.0625,1185.1406,19.390625,FGFR3,UNASSIGNED,281547991163660,custom_gene,40.0,0,True,B4,137,5.171875,0
1893.8125,1062.3281,19.40625,FGFR3,UNASSIGNED,281552286129846,custom_gene,40.0,0,True,B5,137,6.625,0
1769.4375,1225.7344,24.640625,FILIP1,dpjbinfa-1,281547991161769,custom_gene,40.0,1,True,B4,375,0.0,323
1827.6562,1217.4375,20.859375,FLT1,mochhdhb-1,281547991158947,custom_gene,24.5,0,True,B4,21,2.09375,311
1751.5156,1007.7969,19.390625,FLT1,dkdjdpgd-1,281547991159383,custom_gene,40.0,0,True,B4,21,0.78125,76
1814.5469,1149.4844,21.15625,FLT1,dpllcfhm-1,281547991159410,custom_gene,40.0,1,True,B4,21,0.0,222
1813.9375,1149.6875,22.203125,FLT1,dpllcfhm-1,281547991161224,custom_gene,40.0,1,True,B4,21,0.0,222
1825.5312,1216.9531,21.796875,FLT1,mochhdhb-1,281547991161237,custom_gene,40.0,0,True,B4,21,0.421875,311
1898.0781,1010.96875,23.625,FLT1,UNASSIGNED,281552286128589,custom_gene,40.0,0,True,B5,21,2.453125,64
1789.9375,1082.0469,20.703125,GAD1,dplneclg-1,281547991161776,custom_gene,40.0,0,True,B4,259,1.703125,0
1789.0781,1131.3125,19.203125,GAD2,dpmamkcc-1,281547991159940,custom_gene,40.0,1,True,B4,250,0.0,207
1789.1562,1136.6875,21.578125,GAD2,dpmamkcc-1,281547991159941,custom_gene,40.0,0,True,B4,250,0.203125,207
1788.6094,1136.625,22.9375,GAD2,dpmamkcc-1,281547991160482,custom_gene,27.5,1,True,B4,250,0.0,207
1750.5781,1152.8438,22.546875,GJA1,UNASSIGNED,281547991158568,custom_gene,40.0,0,True,B4,172,4.5,0
1754.7188,1092.1094,21.984375,GJA1,UNASSIGNED,281547991158575,custom_gene,40.0,0,True,B4,172,13.921875,0
1755.3594,1077.2344,23.453125,GJA1,UNASSIGNED,281547991158576,custom_gene,25.25,0,True,B4,172,6.28125,0
1761.6094,1085.5,22.640625,GJA1,UNASSIGNED,281547991158587,custom_gene,27.75,0,True,B4,172,10.390625,0
1761.7031,1084.2969,23.375,GJA1,UNASSIGNED,281547991158588,custom_gene,40.0,0,True,B4,172,10.046875,0
1769.4531,1171.2812,19.609375,GJA1,UNASSIGNED,281547991158602,custom_gene,40.0,0,True,B4,172,6.203125,0
1772.5781,1009.375,21.296875,GJA1,mncegdpa-1,281547991158611,custom_gene,40.0,1,True,B4,172,0.0,72
1780.0625,1161.3125,22.890625,GJA1,UNASSIGNED,281547991158620,custom_gene,40.0,0,True,B4,172,5.78125,0
1788.0469,1132.7656,21.84375,GJA1,dpmamkcc-1,281547991158633,custom_gene,40.0,1,True,B4,172,0.0,207
1792.8906,1203.2031,20.4375,GJA1,dpjclpcm-1,281547991158647,custom_gene,40.0,0,True,B4,172,2.15625,286
1793.1875,1245.5625,18.890625,GJA1,UNASSIGNED,281547991158648,custom_gene,40.0,0,True,B4,172,1.46875,351
1801.1406,1092.8438,20.9375,GJA1,UNASSIGNED,281547991158664,custom_gene,40.0,0,True,B4,172,2.96875,0
1803.1406,1038.2656,21.109375,GJA1,dplgjlaj-1,281547991158668,custom_gene,40.0,1,True,B4,172,0.0,99
1807.4531,1236.3281,23.546875,GJA1,UNASSIGNED,281547991158680,custom_gene,40.0,0,True,B4,172,11.125,0
1825.0625,1134.0938,22.71875,GJA1,UNASSIGNED,281547991158725,custom_gene,40.0,0,True,B4,172,13.328125,0
1825.25,1090.0,17.765625,GJA1,UNASSIGNED,281547991158726,custom_gene,40.0,0,True,B4,172,5.53125,0
1826.0156,1004.5,21.03125,GJA1,UNASSIGNED,281547991158731,custom_gene,40.0,0,True,B4,172,3.15625,61
1828.2344,1001.46875,16.734375,GJA1,dkemoogg-1,281547991158737,custom_gene,40.0,0,True,B4,172,0.75,61
1828.5938,1093.5938,21.84375,GJA1,dpmgikal-1,281547991158738,custom_gene,31.0,0,True,B4,172,2.515625,159
